Name,Rank,Primary School,Secondary School,Health,Balance Block,Death Block,Fire Block,Ice Block,Life Block,Myth Block,Shadow Block,Storm Block
The Terror,16,Sun,,11090,160,160,160,160,160,160,160,160
The Woman's Fist,4,Balance,,1020,0,0,0,0,0,0,0,0
The Woman's Right Hand,5,Myth,,4160,0,0,0,0,0,0,0,0
Thellik Coldclaws,10,Ice,,6760,18,18,18,18,18,18,18,18
Theurgist,5,Life,,2240,0,0,0,0,0,0,0,0
Thief King,8,Myth,,2400,0,0,0,0,0,0,0,0
Thief Prince,7,Balance,,1010,0,0,0,0,0,0,0,0
Thomas Cromshell,1,Storm,,130,0,0,0,0,0,0,0,0
Thorfin Treetamer,10,Fire,,2955,18,18,18,18,18,18,18,18
Thorned Frog,16,Ice,,4020,158,158,158,158,158,158,158,158
Thornpaw Hunter,10,Balance,,1340,0,0,0,0,0,0,0,0
Thornpaw Lioness,10,Balance,,1115,0,0,0,0,0,0,0,0
Thornpaw Warrior ,10,Ice,,1340,0,0,0,0,0,0,0,0
Thousand Black Boots,13,Balance,,3600,18,18,18,18,18,18,18,18
Thrale Bonestriker,10,Fire,,1140,0,0,0,0,0,0,0,0
Thrall of Sothmekhet,10,Storm,,955,0,0,0,0,0,0,0,0
Thrym Winterhowl,1,Ice,,600,0,0,0,0,0,0,0,0
Thrym Winterhowl,2,Ice,,600,0,0,0,0,0,0,0,0
Thrym Winterhowl,3,Ice,,600,0,0,0,0,0,0,0,0
Thrym Winterhowl,4,Ice,,600,0,0,0,0,0,0,0,0
Thrym Winterhowl,5,Ice,,600,0,0,0,0,0,0,0,0
Thuggie Captain,15,Myth,,10640,97,97,97,97,97,97,97,97
Thuggie Gangster,14,Death,,1960,87,87,87,87,87,87,87,87
Thuggie Goon,15,Ice,,2620,97,97,97,97,97,97,97,97
Thuggie Guard,15,Life,,3860,116,116,116,116,116,116,116,116
Thuggie Lieutenant,15,Life,,3860,116,116,116,116,116,116,116,116
Thuggie Miner,15,Balance,,2480,97,97,97,97,97,97,97,97
Thulinn,4,Myth,,2400,0,0,0,0,0,0,0,0
Thulinn,4,Myth,,750,0,0,0,0,0,0,0,0
Thulinn,4,Myth,,750,0,0,0,0,0,0,0,0
Thulkir Battlegloom,9,Ice,,4010,0,0,0,0,0,0,0,0
Thunder Clapper,5,Storm,,1570,131,131,131,131,131,131,131,131
Thunder Horn Ghoul,12,Death,,2270,18,18,18,18,18,18,18,18
Thunder Horn Zombie,12,Ice,,2240,18,18,18,18,18,18,18,18
Thunder Snake,14,Storm,,18295,57,57,57,57,57,57,57,57
ThunderQhat,3,Storm,,530,92,92,92,92,92,92,92,92
Thunderball,5,Storm,,1290,131,131,131,131,131,131,131,131
Thunderbug,2,Storm,,320,72,72,72,72,72,72,72,72
Thunderfin,10,Storm,,7790,18,18,18,18,18,18,18,18
Thunderhead,1,Storm,,205,0,0,0,0,0,0,0,0
Thundering Lizard,6,Storm,,2570,131,131,131,131,131,131,131,131
Thundermane,4,Storm,,710,111,111,111,111,111,111,111,111
Thunderous Lagoony,3,Storm,,675,0,0,0,0,0,0,0,0
Thundersnow Troll,4,Storm,,1000,0,0,0,0,0,0,0,0
Thundersnow Troll,7,Storm,,2000,0,0,0,0,0,0,0,0
Thundersnow Troll,11,Storm,,4000,0,0,0,0,0,0,0,0
Thundersnow Troll,12,Storm,,6000,18,18,18,18,18,18,18,18
Thundersnow Troll,13,Storm,,8000,38,38,38,38,38,38,38,38
Thurnir,10,Ice,,6440,18,18,18,18,18,18,18,18
Tiki,15,Life,,6720,97,97,97,97,97,97,97,97
Tilizoc Stone Cloud,13,Ice,,13160,50,50,50,50,50,50,50,50
Tim Burr,5,Ice,,2300,237,237,237,237,237,237,237,237
Tim-tim Snakeeye,11,Storm,,5675,38,38,38,38,38,38,38,38
Timber Belle,5,Life,,1610,237,237,237,237,237,237,237,237
Time Butterfly,15,Myth,,8660,61,61,61,61,61,61,61,61
Time Butterfly,17,Myth,,11825,147,147,147,147,147,147,147,147
Time Butterfly,8,Myth,,1915,0,0,0,0,0,0,0,0
Time Butterfly,10,Myth,,2595,0,0,0,0,0,0,0,0
Time Butterfly,12,Myth,,5570,26,26,26,26,26,26,26,26
Time Weaver,4,Myth,,1290,147,147,147,147,147,147,147,147
Timmy Icepick,5,Ice,,960,0,0,0,0,0,0,0,0
Tiny Dragon,16,Fire,,3560,99,99,99,99,99,99,99,99
Tired Fighter,8,Storm,,1115,0,0,0,0,0,0,0,0
Titan Experiment 07,15,Shadow,,100,116,116,116,116,116,116,116,116
Titan Experiment 07,14,Shadow,,10,116,116,116,116,116,116,116,116
Titan Experiment 07,13,Shadow,,1,116,116,116,116,116,116,116,116
Titan Experiment 291,15,Shadow,,100,116,116,116,116,116,116,116,116
Titan Experiment 291,14,Shadow,,10,116,116,116,116,116,116,116,116
Titan Experiment 291,13,Shadow,,1,116,116,116,116,116,116,116,116
Titan Experiment 34,15,Shadow,,100,116,116,116,116,116,116,116,116
Titan Experiment 34,14,Shadow,,10,116,116,116,116,116,116,116,116
Titan Experiment 34,13,Shadow,,1,116,116,116,116,116,116,116,116
Titan's Trident,18,Shadow,Storm,1000000,145,145,145,145,145,145,145,145
Tlotzin Moon Thief,13,Myth,,12200,50,50,50,50,50,50,50,50
Toasted Brudel,19,Myth,Fire,10350,147,147,147,147,147,147,147,147
Tobiko,10,Fire,,3280,18,18,18,18,18,18,18,18
Tolkemec,13,Life,,12840,89,89,89,89,89,89,89,89
Tomb Guardian,3,Storm,,435,0,0,0,0,0,0,0,0
Tomb Lurker,4,Balance,,475,0,0,0,0,0,0,0,0
Tomb Raptor,2,Myth,,490,87,87,87,87,87,87,87,87
Tomb Roamer,5,Death,,575,0,0,0,0,0,0,0,0
Tomb Weaver ,1,Death,,260,0,0,0,0,0,0,0,0
Tome of Mystery,15,Fire,,3320,77,77,77,77,77,77,77,77
Tome of Righteousness,15,Life,,3860,116,116,116,116,116,116,116,116
Tomugawa the Evil,7,Death,,1560,0,0,0,0,0,0,0,0
Tonkatsu Thug,10,Balance,,2100,0,0,0,0,0,0,0,0
Torchbeard,10,Fire,,2500,38,38,38,38,38,38,38,38
Torcido,15,Storm,,9280,57,57,57,57,57,57,57,57
Torgut,7,Storm,,2000,0,0,0,0,0,0,0,0
Torizellia the BloodTruth,13,Death,,16150,57,57,57,57,57,57,57,57
Tormented Treant,11,Life,,2540,0,0,0,0,0,0,0,0
Tornadic Mantis,4,Storm,,1170,131,131,131,131,131,131,131,131
Torrek WiltedBloom,13,Myth,,16000,57,57,57,57,57,57,57,57
Torrentula,2,Storm,,400,72,72,72,72,72,72,72,72
Tortured Kakeda Soul,6,Death,,760,0,0,0,0,0,0,0,0
Tower Captain,2,Myth,,240,0,0,0,0,0,0,0,0
Tower Constable,2,Balance,,120,0,0,0,0,0,0,0,0
Toxic Bile,17,Death,,4210,148,148,148,148,148,148,148,148
Toxic Fog Golem,5,Storm,,2110,131,131,131,131,131,131,131,131
Trained Death Ant,16,Death,,3520,158,158,158,158,158,158,158,158
Trapdoor Spider,14,Myth,,3900,18,18,18,18,18,18,18,18
Trash,16,Fire,,3095,99,99,99,99,99,99,99,99
Trash,16,Ice,,3870,158,158,158,158,158,158,158,158
Trash,16,Storm,,2785,92,92,92,92,92,92,92,92
Trash,16,Myth,,3130,107,107,107,107,107,107,107,107
Trash,16,Life,,3520,158,158,158,158,158,158,158,158
Trash,16,Death,,3325,119,119,119,119,119,119,119,119
Trash,16,Balance,,3325,119,119,119,119,119,119,119,119
Trash,16,Shadow,,3325,119,119,119,119,119,119,119,119
Tree Hugger,7,Life,,4240,237,237,237,237,237,237,237,237
Tree Root,14,Death,,12845,77,77,77,77,77,77,77,77
Tree Root,14,Death,,2705,0,0,0,0,0,0,0,0
Tree Root,14,Death,,4545,18,18,18,18,18,18,18,18
Tree Root,14,Myth,,12695,77,77,77,77,77,77,77,77
Tree Root,14,Myth,,2685,0,0,0,0,0,0,0,0
Tree Root,14,Myth,,4525,18,18,18,18,18,18,18,18
Tree Root,14,Life,,12995,77,77,77,77,77,77,77,77
Tree Root,14,Life,,2740,0,0,0,0,0,0,0,0
Tree Root,14,Life,,4590,18,18,18,18,18,18,18,18
Tree Root,14,Balance,,13145,77,77,77,77,77,77,77,77
Tree Root,14,Balance,,2745,0,0,0,0,0,0,0,0
Tree Root,14,Balance,,4630,18,18,18,18,18,18,18,18
Treeminder,16,Ice,,4140,158,158,158,158,158,158,158,158
Treeminder,16,Fire,,3310,99,99,99,99,99,99,99,99
Treeminder,16,Storm,,2980,92,92,92,92,92,92,92,92
Treeminder,16,Myth,,3350,107,107,107,107,107,107,107,107
Treeminder Ghost,5,Myth,,1400,0,0,0,0,0,0,0,0
Treemugger,19,Life,,11650,237,237,237,237,237,237,237,237
Trendkill Pantera,12,Storm,,2630,18,18,18,18,18,18,18,18
Trengil Burrower,3,Myth,,825,0,0,0,0,0,0,0,0
Trengil Gouger,2,Myth,,750,0,0,0,0,0,0,0,0
Trengil Hoarder,15,Ice,Balance,7000,116,116,116,116,116,116,116,116
Trengil Scrounger,1,Myth,,675,0,0,0,0,0,0,0,0
Trickster Jack,16,Shadow,Balance,12640,120,120,120,120,120,120,120,120
Trickster Mario,15,Shadow,Balance,4430,97,97,97,97,97,97,97,97
Trickster Tom,15,Shadow,Myth,10155,117,117,117,117,117,117,117,117
Trinculo,15,Balance,,2730,77,77,77,77,77,77,77,77
Trinculo,15,Balance,,4330,97,97,97,97,97,97,97,97
Trinculo,16,Balance,,10730,120,120,120,120,120,120,120,120
Troll,2,Myth,,555,0,0,0,0,0,0,0,0
Troll,3,Myth,,790,0,0,0,0,0,0,0,0
Troll,5,Myth,,775,0,0,0,0,0,0,0,0
Troll,11,Myth,,2405,18,18,18,18,18,18,18,18
Troll,12,Myth,,2950,18,18,18,18,18,18,18,18
Troll Bodyguard,1,Myth,,60,0,0,0,0,0,0,0,0
Troll Brute,3,Myth,,450,0,0,0,0,0,0,0,0
Troll Defender,1,Myth,,150,0,0,0,0,0,0,0,0
Troll Enforcer,5,Myth,,820,0,0,0,0,0,0,0,0
Troll Guardian,2,Myth,,300,0,0,0,0,0,0,0,0
Troll Mercenary,5,Myth,,575,0,0,0,0,0,0,0,0
Troll Protector,1,Myth,,150,0,0,0,0,0,0,0,0
Troll Sentinel,2,Myth,,75,0,0,0,0,0,0,0,0
Troubled Warrior,3,Ice,,310,0,0,0,0,0,0,0,0
Tse-Tse Snaketail,11,Storm,,5675,38,38,38,38,38,38,38,38
Tsunamitron,5,Storm,,1730,131,131,131,131,131,131,131,131
Tsutsui,4,Storm,,900,0,0,0,0,0,0,0,0
Tumbler,17,Moon,,10460,237,237,237,237,237,237,237,237
Tumok Gravelbeard,9,Myth,,6400,0,0,0,0,0,0,0,0
Tundarian Enforcer,14,Ice,,2320,18,18,18,18,18,18,18,18
Tundra Spider,4,Ice,,1050,237,237,237,237,237,237,237,237
Tundra Troll,14,Storm,,2690,38,38,38,38,38,38,38,38
Tusked Raider,9,Fire,,670,0,0,0,0,0,0,0,0
Twiggy Blighter,6,Life,,2380,237,237,237,237,237,237,237,237
Twirling Durvish,3,Death,,1550,0,0,0,0,0,0,0,0
Twisted Jungle Ant,16,Life,,3695,158,158,158,158,158,158,158,158
Twisted Kin,4,Myth,,785,0,0,0,0,0,0,0,0
Twisted Kin,5,Myth,,1175,0,0,0,0,0,0,0,0
Twisted Kin,11,Myth,,1570,38,38,38,38,38,38,38,38
Twisted Kin,12,Myth,,1960,57,57,57,57,57,57,57,57
Twisted Kin,3,Myth,,490,0,0,0,0,0,0,0,0
Tymen WhiteFlame,13,Ice,,18400,50,50,50,50,50,50,50,50
Typhon Dustwind,7,Storm,,1010,0,0,0,0,0,0,0,0
Typhoon Kraken,2,Storm,,285,0,0,0,0,0,0,0,0
Tyr Honor-Claw,1,Balance,Sun,575,0,0,0,0,0,0,0,0
Tyr Honor-Claw,1,Balance,Sun,575,0,0,0,0,0,0,0,0
Tyr Honor-Claw,1,Balance,Sun,575,0,0,0,0,0,0,0,0
Tyr Honor-Claw,1,Balance,Sun,575,0,0,0,0,0,0,0,0
Tyr Honor-Claw,1,Balance,Sun,575,0,0,0,0,0,0,0,0
Tyrfing,4,Myth,,2000,0,0,0,0,0,0,0,0
Tyrfing,7,Myth,,4000,0,0,0,0,0,0,0,0
Tyrfing,11,Myth,,8000,38,38,38,38,38,38,38,38
Tyrfing,12,Myth,,12000,57,57,57,57,57,57,57,57
Tyrfing,13,Myth,,18000,57,57,57,57,57,57,57,57
Tyson UpperCut,13,Storm,,500,18,18,18,18,18,18,18,18
Tzapotec,13,Ice,,16800,57,57,57,57,57,57,57,57
Tzeltan Cohort,12,Death,,4960,69,69,69,69,69,69,69,69
Tzitzim Poisoned Arrow,11,Death,,2700,57,57,57,57,57,57,57,57
Uacalxochitl Blood Eye,12,Death,,11240,57,57,57,57,57,57,57,57
Ubear,18,Ice,,4710,182,182,182,182,182,182,182,182
Uber-Bear,18,Ice,,4710,182,182,182,182,182,182,182,182
Udo Enoki,6,Storm,,1040,0,0,0,0,0,0,0,0
Ulfang Greathorn,10,Storm,,2405,18,18,18,18,18,18,18,18
Ullek EmberTongue,12,Fire,,12640,50,50,50,50,50,50,50,50
Ullik,7,Death,,6400,0,0,0,0,0,0,0,0
Ullik,14,Death,,650,0,0,0,0,0,0,0,0
Ulwark,10,Fire,,3280,18,18,18,18,18,18,18,18
Unabara Spirit,2,Storm,,435,0,0,0,0,0,0,0,0
Unabara Spirit,3,Storm,,590,0,0,0,0,0,0,0,0
Unabara Spirit,5,Storm,,640,0,0,0,0,0,0,0,0
Unabara Spirit,11,Storm,,2020,0,0,0,0,0,0,0,0
Unabara Spirit,12,Storm,,2660,38,38,38,38,38,38,38,38
Undead Draconian,8,Death,,845,0,0,0,0,0,0,0,0
Undead Wizard,7,Death,,760,0,0,0,0,0,0,0,0
Undrek BlightClaw,14,Fire,,18420,57,57,57,57,57,57,57,57
Unfrozen Mammoth Lawyer,7,Ice,,4510,237,237,237,237,237,237,237,237
Unhappy Fireman,4,Fire,,900,139,139,139,139,139,139,139,139
Unhelpful Spawn,18,Balance,Storm,4600,131,131,131,131,131,131,131,131
Unholy Wraith,3,Death,,960,0,0,0,0,0,0,0,0
Unimatus,10,Myth,,4895,0,0,0,0,0,0,0,0
Union Jack Golem,5,Fire,,3500,0,0,0,0,0,0,0,0
Unnamed,11,Balance,,8640,38,38,38,38,38,38,38,38
Unsettled Treeminder,16,Fire,,4450,158,158,158,158,158,158,158,158
Unsung Knight,12,Ice,,12160,57,57,57,57,57,57,57,57
Untamed Wildclaw,3,Life,,1480,0,0,0,0,0,0,0,0
Untamed Wildclaw,6,Life,,2960,0,0,0,0,0,0,0,0
Untamed Wildclaw,10,Life,,5920,18,18,18,18,18,18,18,18
Untamed Wildclaw,11,Life,,11200,57,57,57,57,57,57,57,57
Untamed Wildclaw,12,Life,,14400,69,69,69,69,69,69,69,69
Usegi,6,Fire,,1280,0,0,0,0,0,0,0,0
Usunoki,6,Fire,,1440,0,0,0,0,0,0,0,0
Uwe,19,Balance,,11000,198,198,198,198,198,198,198,198
Vakir Sweet Marrow,13,Death,,17280,38,38,38,38,38,38,38,38
Valagash,14,Death,,4900,78,78,78,78,78,78,78,78
Valencian Duelist,16,Storm,,3065,92,92,92,92,92,92,92,92
Valencian Royal Guard,17,Ice,,4895,198,198,198,198,198,198,198,198
Valencian Royal Guard,17,Ice,,4895,198,198,198,198,198,198,198,198
Valencian Royal Guard,17,Myth,,3960,127,127,127,127,127,127,127,127
Valencian Royal Guard,17,Life,,4455,198,198,198,198,198,198,198,198
Valencian Swashbuckler,16,Balance,,3655,119,119,119,119,119,119,119,119
Valerik Brightsword,8,Storm,,4000,0,0,0,0,0,0,0,0
Valeska Redwind,8,Myth,,3760,0,0,0,0,0,0,0,0
Vanek Warscream,12,Fire,,14960,57,57,57,57,57,57,57,57
Vanitus,17,Star,,11340,237,237,237,237,237,237,237,237
Varg Thundergrowl,1,Storm,Sun,500,0,0,0,0,0,0,0,0
Varg Thundergrowl,6,Storm,Sun,500,0,0,0,0,0,0,0,0
Varg Thundergrowl,6,Storm,Sun,500,0,0,0,0,0,0,0,0
Varg Thundergrowl,6,Storm,Sun,500,0,0,0,0,0,0,0,0
Varg Thundergrowl,6,Storm,Sun,500,0,0,0,0,0,0,0,0
Varney Spelljam,10,Life,,2600,38,38,38,38,38,38,38,38
Varrax Greentalon,1,Life,Sun,450,0,0,0,0,0,0,0,0
Varrax Greentalon,7,Life,Sun,450,0,0,0,0,0,0,0,0
Varrax Greentalon,7,Life,Sun,450,0,0,0,0,0,0,0,0
Varrax Greentalon,7,Life,Sun,450,0,0,0,0,0,0,0,0
Varrax Greentalon,7,Life,Sun,450,0,0,0,0,0,0,0,0
Vasek Ashweaver,8,Death,,5600,0,0,0,0,0,0,0,0
Vassanji Lore Singer,8,Myth,,2000,0,0,0,0,0,0,0,0
Vassanji Lore Singer,7,Myth,,1600,0,0,0,0,0,0,0,0
Vault Conscript,14,Storm,,2080,57,57,57,57,57,57,57,57
Vault Haunter,3,Death,,435,0,0,0,0,0,0,0,0
Vault Protector,8,Balance,,2800,0,0,0,0,0,0,0,0
Vazivika the SpiritBreaker,14,Myth,,16900,57,57,57,57,57,57,57,57
Veggie Revanant,2,Balance,,480,0,0,0,0,0,0,0,0
Veggie Revanant,2,Fire,,400,0,0,0,0,0,0,0,0
Veggie Revanant,2,Death,,400,0,0,0,0,0,0,0,0
Veggie Revanant,2,Ice,,400,0,0,0,0,0,0,0,0
Veggie Revanant,2,Life,,480,0,0,0,0,0,0,0,0
Vekan LimeBlight ,13,Balance,,19230,57,57,57,57,57,57,57,57
Velo City Backup,15,Fire,,800,0,0,0,0,0,0,0,0
Velo City Fan,16,Balance,,3260,119,119,119,119,119,119,119,119
Velo City Hunter,15,Fire,,800,0,0,0,0,0,0,0,0
Velo City Scrapper,15,Fire,,800,0,0,0,0,0,0,0,0
Velo City Sheriff's Deputy,16,Life,,3450,158,158,158,158,158,158,158,158
Velo City Sheriff's Deputy,16,Life,,3450,158,158,158,158,158,158,158,158
Velti ValorSpear,6,Balance,,3450,198,198,198,198,198,198,198,198
Velvet Hornet,13,Storm,,3310,18,18,18,18,18,18,18,18
Vengeful Creeper,5,Death,,675,0,0,0,0,0,0,0,0
Vengeful Fireheart,8,Myth,,890,0,0,0,0,0,0,0,0
VenomWhip Skulker,5,Myth,,1730,147,147,147,147,147,147,147,147
Venomous Heatseeker,8,Storm,,890,0,0,0,0,0,0,0,0
Venomous Quetzal,12,Life,,3040,18,18,18,18,18,18,18,18
Venomous Striders,12,Death,,2760,18,18,18,18,18,18,18,18
Veruca,18,Storm,,3680,111,111,111,111,111,111,111,111
Vesta Shadowmark,8,Balance,,3600,0,0,0,0,0,0,0,0
Vestri,10,Life,,2905,0,0,0,0,0,0,0,0
Veteran Sellsword,2,Myth,,285,0,0,0,0,0,0,0,0
Veteran Terrorwing,6,Life,,785,0,0,0,0,0,0,0,0
Vicious Fish,1,Storm,,90,0,0,0,0,0,0,0,0
Viggor's Crusader,16,Death,,3590,119,119,119,119,119,119,119,119
Viggor's Crusader,16,Ice,,4180,158,158,158,158,158,158,158,158
Viggor's Drake,17,Fire,,7625,119,119,119,119,119,119,119,119
Viggor's Havox,16,Balance,,3590,119,119,119,119,119,119,119,119
Viggor's Havox,16,Shadow,,3590,119,119,119,119,119,119,119,119
Viggor's Lorekeeper,16,Myth,,3385,107,107,107,107,107,107,107,107
Viggor's Lorekeeper,16,Storm,,3010,92,92,92,92,92,92,92,92
Viggor's Vanguard,16,Fire,,3345,99,99,99,99,99,99,99,99
Viggor's Vanguard,16,Life,,3805,158,158,158,158,158,158,158,158
Vigilant Adapa,16,Sun,,8400,97,97,97,97,97,97,97,97
Vigilant Defender,4,Death,,525,0,0,0,0,0,0,0,0
Vigilant Jarilo,15,Balance,,12880,57,57,57,57,57,57,57,57
Vigilant Perun,15,Myth,,10720,57,57,57,57,57,57,57,57
Vigilant Sargun,17,Sun,,8000,139,139,139,139,139,139,139,139
Vigilant Sargun,18,Sun,,15999,139,139,139,139,139,139,139,139
Vigilant of Simargl,14,Storm,,2610,38,38,38,38,38,38,38,38
Vika Markmaker,8,Myth,,3600,0,0,0,0,0,0,0,0
Viktor Snowcrusher,8,Fire,,4160,0,0,0,0,0,0,0,0
Vilara Moonwraith,7,Death,,2400,0,0,0,0,0,0,0,0
Vile Apparition,8,Death,,890,0,0,0,0,0,0,0,0
Villainous Scratcher,8,Ice,,1010,0,0,0,0,0,0,0,0
Vine Monster,17,Sun,,4460,198,198,198,198,198,198,198,198
Vine Thrasher,16,Life,,3660,158,158,158,158,158,158,158,158
Viper Soldier,15,Storm,,2390,57,57,57,57,57,57,57,57
Viridan GreenOak,13,Life,,16800,57,57,57,57,57,57,57,57
Viridian Blade,2,Life,,300,119,119,119,119,119,119,119,119
Viridian Specter,8,Balance,,1115,0,0,0,0,0,0,0,0
Viridian the Vile,11,Storm,,8480,38,38,38,38,38,38,38,38
Virulent Gas Golem,12,Life,,2860,40,40,40,40,40,40,40,40
Vitamin Bear,17,Balance,,3250,101,101,101,101,101,101,101,101
Vizier Rafaj,15,Balance,,8400,77,77,77,77,77,77,77,77
Vladimir Darkflame,9,Death,,6400,0,0,0,0,0,0,0,0
Vognir Runethief,6,Myth,,1760,18,18,18,18,18,18,18,18
Void Elemental,16,Shadow,,13440,97,97,97,97,97,97,97,97
Volcanic Concussion,7,Fire,,3850,139,139,139,139,139,139,139,139
Volcanis Golem,11,Fire,,2130,18,18,18,18,18,18,18,18
Volkir Rimaxe,10,Myth,,6320,18,18,18,18,18,18,18,18
Voltergeist,17,Storm,,8000,131,131,131,131,131,131,131,131
Voltic Eel,9,Storm,,680,0,0,0,0,0,0,0,0
Vor'cha,15,Storm,,3900,77,77,77,77,77,77,77,77
Voracious Gobbler,17,Fire,,3630,101,101,101,101,101,101,101,101
Voracious Legionnaire,11,Fire,,3040,0,0,0,0,0,0,0,0
Vorgen Soulbreaker,10,Storm,,1000,0,0,0,0,0,0,0,0
Vulcus Ironstrike,15,Fire,,6835,77,77,77,77,77,77,77,77
Vulpine Vandal,10,Death,,1695,0,0,0,0,0,0,0,0
Vulpyne the Virtuous,5,Balance,,1300,198,198,198,198,198,198,198,198
Wailing Durvish,4,Death,,790,158,158,158,158,158,158,158,158
Wailing Durvish,9,Death,,4100,0,0,0,0,0,0,0,0
Wailing Wraith,3,Death,,575,0,0,0,0,0,0,0,0
Wakanda Blightspear,11,Fire,,7000,38,38,38,38,38,38,38,38
Walking Dead,6,Death,,700,0,0,0,0,0,0,0,0
Walrusk Axeman,7,Ice,,4970,237,237,237,237,237,237,237,237
Walrusk Berserker,14,Storm,,2800,38,38,38,38,38,38,38,38
Walrusk Mercenary,14,Ice,,2400,18,18,18,18,18,18,18,18
Wanadi Black Sky,12,Myth,,14560,57,57,57,57,57,57,57,57
Wandering Ahnic Spirit,4,Life,,475,0,0,0,0,0,0,0,0
Wandering Firesoul,8,Fire,,845,0,0,0,0,0,0,0,0
Wandering Globulin,15,Balance,,4160,97,97,97,97,97,97,97,97
Wandering Specter,3,Myth,,500,0,0,0,0,0,0,0,0
Wandering Wizard,7,Life,,760,0,0,0,0,0,0,0,0
War Boar Shogun,7,Death,,4590,198,198,198,198,198,198,198,198
War Havox,16,Balance,,3555,119,119,119,119,119,119,119,119
War Helephant,3,Fire,Storm,1000,0,0,0,0,0,0,0,0
War Oni,7,Fire,,800,0,0,0,0,0,0,0,0
War Oni,14,Fire,,650,0,0,0,0,0,0,0,0
War Oni,7,Fire,,1600,0,0,0,0,0,0,0,0
War Wyrm,7,Balance,,685,0,0,0,0,0,0,0,0
Warden Abasi,4,Ice,,1840,0,0,0,0,0,0,0,0
Warden Benthamic,14,Myth,,18570,77,77,77,77,77,77,77,77
Warden Hamidou,15,Balance,,10080,77,77,77,77,77,77,77,77
Warden Vissarovich,15,Ice,,12080,125,125,125,125,125,125,125,125
Warden Vissarovich,15,Ice,,12080,125,125,125,125,125,125,125,125
Wardog Genadier,5,Fire,,1460,139,139,139,139,139,139,139,139
Warhorn,2,Myth,,285,0,0,0,0,0,0,0,0
Warlord Minak,15,Death,,11680,57,57,57,57,57,57,57,57
Warlord Varos,12,Storm,,5200,38,38,38,38,38,38,38,38
Warped Weaver,14,Fire,,3855,18,18,18,18,18,18,18,18
Warrior Brood,12,Death,,10600,57,57,57,57,57,57,57,57
Watch Lion,14,Storm,,2760,38,38,38,38,38,38,38,38
Water Elemental,1,Storm,,700,0,0,0,0,0,0,0,0
Water Elemental,13,Ice,,2905,18,18,18,18,18,18,18,18
Water Elemental,10,Storm,,810,0,0,0,0,0,0,0,0
Water Lurker,10,Myth,,1400,0,0,0,0,0,0,0,0
Water Servant,6,Storm,,840,0,0,0,0,0,0,0,0
Water-Maton,9,Life,,1210,0,0,0,0,0,0,0,0
Water-Wing,11,Fire,,6550,18,18,18,18,18,18,18,18
Wavebringer,6,Storm,,1520,0,0,0,0,0,0,0,0
Wazz,13,Life,,4,0,0,0,0,0,0,0,0
Wazz,13,Life,,12570,57,57,57,57,57,57,57,57
Webwood Creeper,4,Ice,,620,0,0,0,0,0,0,0,0
Webwood Scuttler,3,Balance,,395,0,0,0,0,0,0,0,0
Werner Lebhaft,16,Life,,7095,118,118,118,118,118,118,118,118
Whatchamadrone,17,Life,,4255,166,166,166,166,166,166,166,166
Whatchamagolem,16,Fire,,6715,58,58,58,58,58,58,58,58
Whatchamagolem,17,Death,,3520,109,109,109,109,109,109,109,109
Whatchamagolem,17,Life,,3850,150,150,150,150,150,150,150,150
Whatchamagolem,17,Storm,,3105,89,89,89,89,89,89,89,89
Whatchamagolem,17,Ice,,4450,158,158,158,158,158,158,158,158
Whiptail Pantera,11,Storm,,1700,0,0,0,0,0,0,0,0
Whirligig Beetle,13,Myth,,3630,18,18,18,18,18,18,18,18
Whirlwind Elemental,12,Storm,,2720,18,18,18,18,18,18,18,18
WhisperWing Magus,4,Balance,,970,198,198,198,198,198,198,198,198
White Dragon,12,Ice,,9840,57,57,57,57,57,57,57,57
White Fur,14,Balance,,3755,18,18,18,18,18,18,18,18
White Razor,13,Life,,2450,18,18,18,18,18,18,18,18
Wild Kraken,6,Storm,,3120,0,0,0,0,0,0,0,0
Wild Sunbird,3,Fire,,575,0,0,0,0,0,0,0,0
Wildclaw,11,Storm,,6800,0,0,0,0,0,0,0,0
Wildcrag,10,Storm,,2560,18,18,18,18,18,18,18,18
Wildfire Treant,11,Fire,,1800,0,0,0,0,0,0,0,0
Wildfire Treant,2,Fire,,510,0,0,0,0,0,0,0,0
Wildfire Treant,3,Fire,,740,0,0,0,0,0,0,0,0
Wildfire Treant,5,Fire,,760,0,0,0,0,0,0,0,0
Wildfire Treant,11,Fire,,2110,18,18,18,18,18,18,18,18
Wildfire Treant,12,Fire,,2735,18,18,18,18,18,18,18,18
Wildfire Wyrm,3,Fire,,550,99,99,99,99,99,99,99,99
Wildfire Wyrm,12,Fire,,2700,38,38,38,38,38,38,38,38
Wildroot,5,Life,,800,0,0,0,0,0,0,0,0
Wilhelm Wonky,19,Storm,,9200,131,131,131,131,131,131,131,131
Willie Marks,4,Fire,,725,0,0,0,0,0,0,0,0
Willow,16,Storm,,6485,50,50,50,50,50,50,50,50
Wing-Fish,9,Balance,,1005,0,0,0,0,0,0,0,0
Winged Tooth Knight,13,Myth,,3810,18,18,18,18,18,18,18,18
Wingfin Slicer,10,Fire,,1750,18,18,18,18,18,18,18,18
Winter Scorpion,12,Ice,,3170,18,18,18,18,18,18,18,18
Winter Skull,10,Ice,,1690,0,0,0,0,0,0,0,0
